id,price
54899,1664.5312
54900,1621.7512
54901,2326.3792
54902,8728.958
54903,8211.391
54904,11847.219
54905,2626.583
54906,9316.246
54907,9810.48
54908,6503.2275
54909,2048.2578
54910,12047.229
54911,2016.8763
54912,2117.0208
54913,2963.0298
54914,1863.0592
54915,10915.802
54916,2582.9917
54917,1813.329
54918,2752.3594
54919,4545.764
54920,10449.273
54921,2143.293
54922,2081.1836
54923,8952.945
54924,10056.573
54925,5567.541
54926,9988.068
54927,5603.1504
54928,5244.086
54929,2266.763
54930,4550.7373
54931,9240.533
54932,7485.5464
54933,2301.1143
54934,3006.4514
54935,7409.911
54936,3729.7148
54937,5481.8794
54938,10805.375
54939,12660.627
54940,6635.1885
54941,2271.6567
54942,3473.7886
54943,6539.339
54944,1841.6461
54945,9599.465
54946,9055.856
54947,9189.447
54948,3754.4016
54949,6475.4023
54950,5114.3228
54951,8783.796
54952,7752.2437
54953,7752.725
54954,2124.3716
54955,11304.125
54956,8622.789
54957,2556.7485
54958,7435.398
54959,2002.2666
54960,5370.403
54961,6886.9263
54962,1718.2391
54963,9638.39
54964,2144.5847
54965,6069.3706
54966,10112.482
54967,5580.7197
54968,8180.9077
54969,8721.156
54970,10893.334
54971,11971.057
54972,6446.9917
54973,10614.762
54974,3319.8613
54975,1524.7339
54976,5145.7393
54977,3785.1562
54978,6240.566
54979,2302.85
54980,8234.852
54981,4644.6636
54982,1671.5076
54983,8011.7036
54984,9807.106
54985,4376.803
54986,5432.3413
54987,8192.394
54988,9945.6
54989,1737.1772
54990,4283.666
54991,12426.139
54992,3361.1667
54993,9304.207
54994,3707.2654
54995,10962.993
54996,3713.2778
54997,1651.2207
54998,4235.6436
54999,5370.097
55000,9388.998
55001,10779.529
55002,10891.061
55003,4499.105
55004,6701.939
55005,7845.1807
55006,6580.7725
55007,4437.2803
55008,12317.805
55009,12308.578
55010,10249.532
55011,9977.906
55012,3587.4612
55013,11160.168
55014,4814.146
55015,9984.835
55016,11429.246
55017,3244.6033
55018,7831.6885
55019,10164.778
55020,5798.248
55021,2276.0227
55022,8853.879
55023,8982.596
55024,5170.4785
55025,2954.963
55026,3786.4194
55027,8474.307
55028,6739.072
55029,10378.658
55030,4323.951
55031,3826.0793
55032,5966.045
55033,6743.3257
55034,9963.019
55035,2752.1704
55036,5934.3535
55037,4834.291
55038,6276.562
55039,2317.973
55040,7316.0522
55041,5248.4766
55042,13506.825
55043,1387.229
55044,7698.0293
55045,6110.2773
55046,3123.5176
55047,5286.8022
55048,6155.2144
55049,1733.8403
55050,4584.207
55051,10630.019
55052,5498.396
55053,6411.4424
55054,11065.475
55055,1647.3516
55056,7830.3003
55057,7217.288
55058,4897.299
55059,6886.998
55060,5561.358
55061,7097.5903
55062,2146.4524
55063,2356.471
55064,10990.436
55065,3571.6045
55066,6607.548
55067,5299.182
55068,12179.934
55069,2960.9084
55070,7829.57
55071,10477.178
55072,5281.609
55073,9021.603
55074,7198.467
55075,994.29614
55076,3621.5002
55077,2558.7292
55078,4322.0
55079,2576.0793
55080,3918.0894
55081,8634.4
55082,11240.302
55083,12627.783
55084,11176.879
55085,2274.1292
55086,6449.277
55087,7709.456
55088,5354.4243
55089,11343.74
55090,3167.976
55091,7159.893
55092,10804.403
55093,1696.665
55094,9523.777
55095,8029.3267
55096,6686.12
55097,3631.4976
55098,7772.7593
55099,5745.386
55100,8162.3506
55101,8085.7466
55102,4445.5103
55103,3435.7725
55104,8339.493
55105,7573.963
55106,2955.8997
55107,2216.151
55108,7388.6553
55109,10538.508
55110,1730.9071
55111,10002.844
55112,10249.152
55113,8004.671
55114,12086.504
55115,5991.1445
55116,8827.243
55117,956.60284
55118,7753.3716
55119,9754.949
55120,3905.4136
55121,3051.5847
55122,1951.2664
55123,4908.9624
55124,7586.4307
55125,7843.032
55126,1436.8053
55127,6663.4204
55128,9100.893
55129,10357.793
55130,3553.8088
55131,10009.706
55132,11231.238
55133,2908.5203
55134,12606.874
55135,10729.479
55136,6582.1733
55137,2759.3892
55138,6341.1953
55139,5227.589
55140,2923.209
55141,4219.208
55142,9300.361
55143,6039.207
55144,4192.8965
55145,6611.0547
55146,9659.809
55147,10900.73
55148,10517.813
55149,2287.8452
55150,6581.9717
55151,11232.05
55152,2334.7446
55153,6374.157
55154,2391.002
55155,11791.277
55156,7492.084
55157,1805.3284
55158,11264.686
55159,13065.923
55160,8856.584
55161,2137.3135
55162,9823.963
55163,3804.2544
55164,3925.7712
55165,8746.118
55166,5178.72
55167,11996.411
55168,4659.7065
55169,10779.492
55170,8170.445
55171,1593.1305
55172,2733.393
55173,11334.434
55174,1320.7666
55175,6539.7583
55176,4993.1
55177,7185.7793
55178,12533.261
55179,8068.6777
55180,4018.1226
55181,2729.3142
55182,4783.624
55183,9556.148
55184,3246.1958
55185,3689.7031
55186,1631.7933
55187,3496.9785
55188,3324.2534
55189,8379.23
55190,3258.2778
55191,10417.695
55192,8702.186
55193,1609.5144
55194,2748.1992
55195,8402.153
55196,4952.171
55197,9326.31
55198,1316.3196
55199,12163.098
55200,11523.588
55201,2628.9282
55202,2939.369
55203,11190.141
55204,6676.2993
55205,9155.041
55206,9314.295
55207,4390.6987
55208,7832.7886
55209,9295.877
55210,7117.6855
55211,6022.9834
55212,4690.848
55213,1322.2687
55214,8164.9487
55215,7740.8604
55216,12428.749
55217,10307.831
55218,4005.3071
55219,7114.747
55220,1101.3698
55221,2566.1716
55222,3578.8767
55223,1937.0217
55224,4639.322
55225,4622.476
55226,7785.211
55227,4156.1553
55228,3656.4395
55229,1940.8547
55230,12530.859
55231,7718.481
55232,3509.5757
55233,4021.3962
55234,6770.7036
55235,4369.301
55236,10447.866
55237,7859.6357
55238,6361.272
55239,4879.5757
55240,11077.014
55241,1232.377
55242,9423.112
55243,11561.057
55244,3063.777
55245,7713.144
55246,9066.364
55247,1463.1177
55248,4977.9014
55249,1176.4108
55250,2134.9033
55251,5459.869
55252,10565.674
55253,7901.749
55254,9157.777
55255,1888.2871
55256,1973.178
55257,3103.4604
55258,7036.3057
55259,3818.059
55260,11695.562
55261,7586.2915
55262,1852.1229
55263,8418.005
55264,9127.597
55265,11907.275
55266,5427.875
55267,3005.9712
55268,5171.7266
55269,7398.93
55270,2522.816
55271,2287.5388
55272,5291.96
55273,7365.7324
55274,1156.1415
55275,9010.105
55276,2856.2153
55277,8298.147
55278,11032.235
55279,2909.7295
55280,2854.2954
55281,6038.9995
55282,9606.586
55283,7020.5903
55284,3951.1133
55285,4773.2734
55286,3351.8616
55287,3995.6191
55288,2359.2046
55289,5964.4697
55290,8303.332
55291,2667.5706
55292,3632.7854
55293,10151.762
55294,9050.256
55295,3168.685
55296,2704.3118
55297,7945.2793
55298,10719.447
55299,4681.5635
55300,3668.5425
55301,2942.4312
55302,4066.376
55303,12498.598
55304,4318.6436
55305,6951.2725
55306,6549.577
55307,4194.9517
55308,1462.7229
55309,7045.083
55310,1733.6707
55311,2228.8594
55312,2949.299
55313,6730.167
55314,9829.916
55315,4838.7417
55316,11482.365
55317,2405.1997
55318,1624.1226
55319,2637.9504
55320,5218.55
55321,6529.8115
55322,3203.9453
55323,11534.399
55324,9367.653
55325,8996.048
55326,5802.359
55327,4510.716
55328,7215.876
55329,3972.624
55330,8837.894
55331,4036.472
55332,5788.536
55333,9280.846
55334,4738.6943
55335,4745.377
55336,3302.2422
55337,1871.2417
55338,5147.8804
55339,11438.184
55340,6129.292
55341,8147.058
55342,10523.133
55343,11530.015
55344,9534.936
55345,3253.8064
55346,9066.6
55347,5379.3506
55348,2069.396
55349,2759.6714
55350,2545.6064
55351,8695.319
55352,1202.2249
55353,4608.299
55354,9854.96
55355,6582.4346
55356,5598.1357
55357,11380.215
55358,3243.6648
55359,2842.9958
55360,2792.812
55361,6462.1963
55362,6253.675
55363,6805.43
55364,6289.787
55365,1614.1168
55366,2083.4133
55367,4309.8477
55368,4921.677
55369,7937.716
55370,9313.326
55371,5870.398
55372,4525.209
55373,5191.048
55374,3622.0398
55375,6425.088
55376,1478.7515
55377,2510.6086
55378,2121.6265
55379,5879.4233
55380,4889.086
55381,5335.6104
55382,6181.4473
55383,10351.109
55384,9207.699
55385,9544.178
55386,9319.381
55387,9622.345
55388,7338.6895
55389,5563.6055
55390,6337.014
55391,12388.133
55392,5900.2734
55393,4868.1064
55394,7557.6836
55395,2976.71
55396,8586.338
55397,6469.964
55398,12837.909
55399,2735.366
55400,7043.835
55401,3104.316
55402,12014.732
55403,6691.558
55404,995.8784
55405,3453.4482
55406,9587.428
55407,1424.0697
55408,4106.298
55409,6283.847
55410,8223.261
55411,1753.4801
55412,2120.983
55413,9160.911
55414,5869.2715
55415,3877.8315
55416,2581.1501
55417,1331.5652
55418,9896.66
55419,6220.7383
55420,9049.058
55421,2643.9072
55422,9479.809
55423,2766.3442
55424,9363.849
55425,7455.1865
55426,4560.8296
55427,7380.448
55428,12307.07
55429,5238.484
55430,3478.5537
55431,11494.725
55432,9485.016
55433,9312.02
55434,3323.5044
55435,317.23816
55436,2668.8364
55437,9592.824
55438,8426.961
55439,9889.757
55440,8083.36
55441,2441.1685
55442,5280.5415
55443,11453.331
55444,2687.253
55445,2550.531
55446,10870.049
55447,1786.1201
55448,11744.764
55449,8383.326
55450,10863.697
55451,7646.931
55452,9573.443
55453,3846.6455
55454,9816.805
55455,9370.701
55456,6575.2544
55457,2914.3381
55458,8506.468
55459,4499.5176
55460,2092.6804
55461,8253.935
55462,3693.2075
55463,7197.534
55464,2594.2576
55465,2178.6914
55466,8776.926
55467,2638.4963
55468,9656.957
55469,3696.8943
55470,7638.1006
55471,7027.0254
55472,8512.621
55473,1837.0177
55474,7605.794
55475,5821.8525
55476,2584.7437
55477,9905.988
55478,3739.2551
55479,1277.272
55480,3441.9504
55481,6761.3496
55482,4902.753
55483,2250.0647
55484,11829.629
55485,758.1697
55486,9690.312
55487,2365.6602
55488,10807.803
55489,3804.4553
55490,4565.2456
55491,4591.9814
55492,4110.502
55493,5857.6143
55494,3248.845
55495,5711.7285
55496,12008.395
55497,10419.123
55498,9962.59
55499,10260.069
55500,1425.4641
55501,6073.9395
55502,8784.085
55503,3436.8728
55504,5953.634
55505,6671.5337
55506,12327.925
55507,2723.229
55508,11155.249
55509,11442.812
55510,7012.21
55511,7509.1626
55512,2115.3574
55513,9912.761
55514,4853.444
55515,4952.553
55516,3731.9277
55517,12013.013
55518,8831.8545
55519,5591.4453
55520,6390.4404
55521,9445.53
55522,1462.1765
55523,1662.8429
55524,10933.188
55525,1841.1097
55526,5120.488
55527,3000.414
55528,1643.1821
55529,2504.181
55530,1788.7124
55531,7813.956
55532,9431.82
55533,1722.276
55534,8330.865
55535,2797.031
55536,1169.3279
55537,8067.9414
55538,5915.71
55539,3477.183
55540,1238.7134
55541,6290.193
55542,1124.4539
55543,7355.513
55544,10624.991
55545,7595.5073
55546,5467.449
55547,5711.972
55548,1430.1715
55549,9234.746
55550,7760.3164
55551,10530.673
55552,2590.156
55553,4838.528
55554,3628.043
55555,8857.411
55556,5559.3887
55557,3280.9463
55558,6410.457
55559,8288.616
55560,1329.2559
55561,4139.146
55562,2959.386
55563,6641.3257
55564,9580.323
55565,7683.74
55566,1830.0824
55567,9673.052
55568,7206.4277
55569,5115.704
55570,4082.1763
55571,12660.016
55572,9597.631
55573,9585.88
55574,3687.888
55575,4381.9556
55576,2749.009
55577,3080.243
55578,1781.8843
55579,3045.122
55580,8809.836
55581,3359.7686
55582,1333.7617
55583,5527.328
55584,9840.572
55585,3710.3413
55586,3090.2122
55587,5425.241
55588,2406.9033
55589,9214.206
55590,5586.4385
55591,10248.24
55592,1839.2323
55593,7609.213
55594,4551.745
55595,2675.186
55596,7163.1177
55597,8105.257
55598,8500.117
55599,4474.9434
55600,6664.438
55601,9011.725
55602,2292.502
55603,7587.4326
55604,7935.982
55605,9376.77
55606,12528.15
55607,9161.767
55608,1592.8644
55609,8461.884
55610,3086.724
55611,10408.352
55612,2646.422
55613,3048.52
55614,9214.763
55615,5586.468
55616,8422.413
55617,6083.144
55618,2231.5713
55619,11262.082
55620,1890.1357
55621,3073.8862
55622,11335.689
55623,1757.0135
55624,3952.9404
55625,2842.4136
55626,8212.87
55627,8086.7817
55628,4744.032
55629,5635.91
55630,9122.18
55631,5326.1084
55632,9831.13
55633,4756.773
55634,4931.418
55635,1734.6924
55636,7288.7163
55637,3530.025
55638,1255.7712
55639,10501.036
55640,1557.8555
55641,8578.021
55642,10713.745
55643,2808.2517
55644,2284.7957
55645,5317.0723
55646,7832.5127
55647,6984.295
55648,8334.271
55649,11028.087
55650,5811.8115
55651,1202.8955
55652,11893.312
55653,2782.311
55654,12599.447
55655,9174.491
55656,1137.5466
55657,2784.646
55658,3752.4883
55659,7090.518
55660,2437.2354
55661,1159.0122
55662,3037.175
55663,7475.9473
55664,6992.0957
55665,5174.041
55666,10520.059
55667,5399.9907
55668,7847.9424
55669,6427.3984
55670,2133.1167
55671,11438.3125
55672,4702.636
55673,2965.8496
55674,1414.5017
55675,9692.239
55676,4995.6562
55677,6362.8906
55678,3858.4722
55679,3073.718
55680,2013.7556
55681,3915.9153
55682,7030.7666
55683,2056.0796
55684,1465.3066
55685,7106.709
55686,7737.884
55687,1703.0236
55688,4130.1304
55689,8862.6
55690,7172.5835
55691,2297.7886
55692,10278.842
55693,7610.269
55694,7844.0645
55695,4160.4175
55696,6554.801
55697,1618.8542
55698,6456.829
55699,3448.6626
55700,4763.3457
55701,9184.079
55702,5334.5195
55703,5529.29
55704,1232.0614
55705,6672.4067
55706,9111.64
55707,8673.648
55708,4955.046
55709,5754.345
55710,8416.733
55711,9300.019
55712,5345.705
55713,4835.369
55714,2894.8516
55715,4854.1704
55716,6418.7383
55717,3971.4087
55718,1430.7069
55719,5210.746
55720,2879.503
55721,1670.3247
55722,5458.3193
55723,1876.8247
55724,1847.9559
55725,3132.9995
55726,5631.5596
55727,5943.484
55728,9040.424
55729,6563.906
55730,4081.8357
55731,6041.0557
55732,8371.1045
55733,6574.712
55734,2735.1265
55735,6256.192
55736,3936.2266
55737,3718.7063
55738,10219.244
55739,10008.492
55740,10912.925
55741,11899.9
55742,10231.116
55743,9968.57
55744,9353.578
55745,3424.1165
55746,7234.3447
55747,7339.5938
55748,10167.082
55749,5444.092
55750,5393.6665
55751,7707.8916
55752,9170.342
55753,3823.3792
55754,4150.095
55755,2709.8806
55756,4922.3423
55757,4599.0596
55758,11461.898
55759,5831.9697
55760,9847.841
55761,1522.5359
55762,7671.1777
55763,6593.6353
55764,1482.1167
55765,999.1694
55766,2375.6533
55767,6397.0464
55768,10640.655
55769,11497.046
55770,9989.524
55771,8349.13
55772,7500.7354
55773,4522.28
55774,4792.5664
55775,5682.586
55776,5552.3096
55777,6440.422
55778,4617.3374
55779,1142.3602
55780,3996.5562
55781,9020.639
55782,3770.5618
55783,3801.9167
55784,9278.337
55785,4358.2397
55786,4371.083
55787,5872.317
55788,11296.971
55789,3253.2603
55790,3063.9563
55791,5199.921
55792,9585.024
55793,1210.0552
55794,8975.837
55795,5061.9404
55796,6286.9385
55797,8977.47
55798,6110.9854
55799,5625.683
55800,7027.2026
55801,10285.122
55802,12492.495
55803,9540.662
55804,8735.955
55805,7063.6865
55806,7015.9688
55807,7508.3633
55808,1483.408
55809,1202.6119
55810,7404.0684
55811,1326.0002
55812,4878.7554
55813,11300.04
55814,5909.294
55815,6749.659
55816,910.42694
55817,11708.258
55818,2680.9048
55819,4774.609
55820,8002.1436
55821,5319.5957
55822,6976.182
55823,1757.5498
55824,3957.1245
55825,12088.858
55826,9820.161
55827,1206.5532
55828,4958.99
55829,11429.981
55830,7037.8296
55831,3134.6812
55832,11453.102
55833,4603.618
55834,4696.0176
55835,1283.4851
55836,7760.159
55837,1131.3551
55838,2893.499
55839,7545.3154
55840,2194.3276
55841,4709.194
55842,1568.2483
55843,2503.3774
55844,2387.4067
55845,11190.971
55846,1572.339
55847,13405.846
55848,5415.3506
55849,4817.5723
55850,3049.1604
55851,3648.38
55852,4894.5366
55853,1793.8495
55854,7318.1934
55855,2948.5632
55856,1417.262
55857,9614.563
55858,12488.756
55859,9000.797
55860,3044.666
55861,9513.703
55862,7243.8276
55863,10668.426
55864,6548.0654
55865,6581.4795
55866,5669.4707
55867,2036.7122
55868,630.3476
55869,1827.0911
55870,6840.0967
55871,3588.3843
55872,1415.0978
55873,6324.4277
55874,2667.9465
55875,4512.345
55876,6559.1055
55877,8190.3633
55878,3912.607
55879,5063.41
55880,3454.7954
55881,5589.3574
55882,8814.34
55883,10129.973
55884,7756.202
55885,2426.435
55886,11446.007
55887,10535.074
55888,8727.455
55889,4639.3164
55890,1819.6743
55891,7310.6123
55892,11266.867
55893,5296.485
55894,1177.9836
55895,1627.2737
55896,2478.8591
55897,11926.344
55898,2784.1016
55899,11058.959
55900,1353.4716
55901,6421.8525
55902,4162.1895
55903,8748.219
55904,3424.6338
55905,3469.477
55906,2402.8145
55907,3346.9307
55908,5097.8247
55909,5621.602
55910,1935.9264
55911,5455.4683
55912,5836.034
55913,10725.965
55914,1651.234
55915,6312.2046
55916,4564.096
55917,2873.2114
55918,6361.8535
55919,3900.4993
55920,4632.0054
55921,2127.6484
55922,3094.8232
55923,1095.1183
55924,3409.4397
